children,year_last_moved,Average Credit Card Transaction,Balance Transfer,Term Deposit,Life Insurance,Medical Insurance,Average A/C Balance,Personal Loan,Investment in Mutual Fund,Investment Tax Saving Bond,Home Loan,Online Purchase Amount,Investment in Commudity,Investment in Equity,Investment in Derivative,Portfolio Balance,ab_10,ab_11,ab_13,ab_17,ab_9,st_partner,st_singleNm,st_divSep,oc_10,oc_11,oc_12,ocp_10,ocp_12,hs_own,gender_f,semp_yes,semp_part_yes,fi
0,1984,90.47,0.0,59.46,0.0,59.47,54.99,0.0,0.52,41.46,0.0,27.48,41.88,20.74,26.07,179.28,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,21.25
0,1996,0.0,0.0,0.0,0.0,0.0,19.95,0.0,0.0,0.0,14.66,0.0,0.0,5.77,3.33,14.16,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,18.75
0,1999,0.0,0.0,0.0,113.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.79,0.0,18.99,81.92,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4.0
0,1996,0.0,0.0,0.0,24.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.17,30.2,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,28.75
0,1966,0.0,0.0,0.0,0.0,1.99,0.0,0.0,35.97,0.0,0.0,0.0,0.4,6.0,6.33,20.36,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,11.25
1,1996,0.0,0.02,0.0,272.91,0.0,64.95,41.96,129.42,16.97,0.0,10.0,54.59,43.88,87.7,168.77,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,35.0
0,1989,19.49,126.41,35.48,17.47,26.46,0.0,0.0,69.45,0.0,9.96,0.0,45.06,13.24,18.9,88.91,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,18.75
0,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.29,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,16.25
2,1985,9.99,29.47,0.0,30.98,20.0,0.0,15.99,19.99,9.99,21.97,6.99,18.09,12.49,16.16,87.54,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,28.75
0,1986,68.96,19.96,68.47,100.43,26.98,76.46,0.0,13.49,5.0,14.97,0.0,56.96,18.32,37.06,103.82,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,26.25
0,1988,0.0,0.0,0.0,23.99,0.0,0.0,0.0,43.98,0.0,0.0,0.0,4.8,7.33,11.33,28.95,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4.0
0,1968,0.0,0.0,0.0,90.46,0.0,0.0,0.0,113.89,0.0,0.0,0.0,18.09,18.98,34.06,15.82,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,26.25
0,1993,23.48,35.49,104.46,23.48,84.95,0.0,0.0,0.0,0.0,0.0,0.0,54.37,0.0,18.07,82.77,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,11.25
4,1995,0.0,0.0,0.0,15.98,104.42,29.98,0.0,0.0,0.0,0.0,0.0,24.08,5.0,25.06,60.8,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,35.0
0,1973,0.0,0.0,0.0,0.0,49.95,0.0,0.0,0.0,0.0,0.0,0.0,9.99,0.0,8.33,20.85,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,18.75
0,1998,0.0,0.0,34.99,103.45,4.99,64.47,34.48,48.45,0.0,9.48,71.95,28.69,38.14,42.64,151.16,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,23.75
1,1995,0.0,34.49,0.0,18.98,0.0,24.99,15.49,52.92,0.0,0.0,0.0,10.69,15.57,18.73,40.74,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,23.75
0,1984,40.47,37.01,29.99,36.4,6.49,34.97,41.86,11.9,1.0,0.0,0.0,30.07,14.96,22.1,84.81,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,11.25
2,1995,0.0,171.93,0.0,10.49,0.0,0.0,0.0,8.0,0.0,0.0,0.0,36.48,1.33,3.08,38.48,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,35.0
0,1986,38.95,0.0,19.99,212.87,0.0,100.44,14.47,30.96,27.95,11.98,0.0,54.36,30.97,64.45,164.88,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,35.0
0,1990,0.0,0.0,0.0,0.0,0.0,0.0,13.98,0.0,0.0,0.0,0.0,0.0,2.33,2.33,10.74,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,26.25
0,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.44,0.0,0.0,0.0,0.0,3.74,3.74,-5.59,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,9.0
0,1956,11.49,29.98,34.49,0.0,0.0,12.98,0.0,0.0,1.0,0.0,21.47,15.19,5.91,2.33,46.68,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,11.25
0,1965,26.98,99.98,59.99,0.0,0.0,159.86,0.0,55.44,42.95,86.83,26.48,37.39,61.93,43.04,140.09,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,26.25
0,1997,137.96,0.0,0.0,0.0,42.95,44.98,0.0,0.0,2.49,28.95,0.0,36.18,12.74,15.07,89.02,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,35.0
0,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.97,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,18.75
0,1971,140.93,174.97,34.95,106.93,14.97,37.98,0.0,29.43,0.0,0.0,0.0,94.55,11.24,31.55,161.47,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,16.25
2,1994,65.45,0.0,27.99,148.43,76.42,0.0,383.71,0.0,37.47,11.47,5.98,63.66,73.11,107.67,269.09,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,26.25
0,1982,59.44,152.94,166.92,142.45,32.96,143.39,24.44,0.0,44.97,20.97,40.96,110.94,45.79,64.7,220.66,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,11.25
2,1991,0.0,0.0,0.0,34.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,5.75,-39.39,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,21.25
2,1979,15.44,14.45,21.43,42.36,4.01,10.94,25.46,109.35,17.0,5.76,23.4,19.54,31.99,34.85,135.89,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,26.25
2,1983,0.0,76.97,27.99,192.4,0.0,0.0,0.0,15.48,0.0,0.0,0.0,59.47,2.58,34.65,70.32,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,11.25
0,1990,0.0,74.98,0.0,0.0,0.0,34.99,0.0,7.49,0.0,0.0,0.0,15.0,7.08,7.08,28.75,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,35.0
0,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.97,0.0,0.0,0.0,0.0,5.33,5.33,19.7,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,6.0
1,1995,84.46,65.46,0.0,0.0,73.91,23.95,0.0,39.98,0.0,8.71,27.97,44.77,16.77,22.97,81.46,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,26.25
0,1996,105.17,35.0,34.99,77.93,43.95,4.99,0.0,43.93,0.0,9.99,0.0,59.41,9.82,28.47,46.69,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,26.25
0,1997,149.46,112.44,92.96,101.96,21.98,29.99,0.0,19.98,0.0,0.0,0.0,95.76,8.33,28.99,145.44,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,28.75
0,1994,63.97,143.44,58.98,99.44,46.44,0.0,0.0,100.94,0.0,0.0,24.99,82.45,20.99,41.14,157.08,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,9.0
0,1994,0.0,29.99,0.0,209.91,0.0,100.38,0.0,188.4,7.49,33.19,0.0,47.98,54.91,84.36,203.63,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,23.75
0,1975,0.0,0.0,63.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69,0.0,0.0,-7.86,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,13.75
1,1985,0.0,54.98,34.98,97.95,44.97,16.96,6.49,11.97,0.0,7.99,0.0,46.58,7.24,29.72,55.61,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,26.25
2,1984,9.49,128.97,24.99,57.48,0.0,44.47,95.9,0.0,23.23,0.0,0.0,44.19,27.27,36.85,162.15,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,35.0
0,1970,202.37,134.96,197.91,267.81,233.38,66.44,16.99,94.91,21.94,36.14,143.85,207.29,63.38,116.91,401.18,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,18.75
0,1986,0.0,0.0,0.0,22.49,12.98,9.99,0.0,84.93,0.0,14.49,20.98,7.09,21.73,21.73,99.77,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,11.25
0,1974,126.89,106.37,114.38,208.75,30.46,31.94,0.0,186.45,0.0,21.4,8.99,117.37,41.46,76.27,226.6,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,11.25
0,1997,4.99,14.99,0.0,11.49,19.49,11.99,146.9,86.44,0.0,0.0,0.0,10.19,40.89,46.05,87.19,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,26.25
1,1994,0.0,118.94,20.0,115.82,15.99,27.01,224.91,5.48,12.7,35.17,0.0,54.15,50.88,66.99,150.05,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,35.0
3,1989,0.0,0.0,0.0,0.0,0.0,11.98,17.4,0.0,36.93,0.0,1.03,0.0,11.22,11.05,46.45,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,18.75
0,1973,0.0,0.0,0.0,0.0,11.48,0.0,0.0,0.0,3.0,0.0,0.0,2.3,0.5,2.41,-36.34,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,35.0
1,1980,76.97,49.48,0.0,135.4,21.98,2.99,17.49,88.96,0.0,3.99,19.48,56.77,22.15,44.47,94.43,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,23.75
0,1998,64.46,0.0,64.48,0.0,23.47,0.0,0.0,19.98,0.0,0.0,0.0,30.48,3.33,7.24,8.03,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,13.75
0,1996,0.0,39.49,0.0,39.48,0.0,0.0,0.0,0.0,39.99,0.0,0.0,15.79,6.67,13.25,-31.9,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,26.25
2,1987,0.0,0.0,39.49,0.0,0.0,4.49,24.98,9.48,0.0,0.0,0.0,7.9,6.49,6.49,22.74,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,26.25
1,1988,56.47,0.0,34.99,70.97,0.0,0.0,8.99,91.96,4.99,15.98,6.99,32.49,21.49,29.49,119.08,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,26.25
0,1994,0.0,134.88,0.0,103.42,0.0,32.95,0.0,0.0,29.98,0.0,0.0,47.66,10.49,27.73,78.1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,4.0
0,1971,25.97,24.97,0.0,100.95,0.0,134.82,0.0,152.91,0.0,25.46,0.0,30.38,52.2,64.78,118.61,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,35.0
2,1991,0.0,0.03,0.0,73.44,0.0,4.99,0.0,13.96,0.0,2.74,0.0,14.69,3.62,15.4,8.97,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,35.0
2,1989,0.0,24.99,0.0,0.0,0.0,9.48,22.99,0.0,10.47,0.0,0.0,5.0,7.16,7.16,40.8,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,35.0
0,1958,74.98,0.0,20.0,0.0,34.49,0.0,0.0,0.0,0.0,0.0,49.99,25.89,8.33,5.75,53.58,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,6.0
1,1973,0.0,19.99,0.0,14.48,0.0,16.97,0.0,0.0,7.98,0.0,214.89,6.89,39.97,6.57,28.25,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,35.0
2,1989,0.0,0.0,58.46,17.99,29.47,0.0,0.0,170.83,0.0,0.0,49.47,21.18,36.72,36.38,27.4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,26.25
2,1977,0.0,69.98,24.49,57.95,15.99,24.99,0.0,67.47,0.0,0.0,83.4,33.68,29.31,27.73,107.55,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,35.0
0,1997,55.46,24.49,134.45,4.98,59.46,59.98,0.0,0.0,13.98,19.47,19.49,55.77,18.82,23.07,29.88,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,11.25
3,1991,0.0,0.0,0.0,27.99,0.0,0.0,0.0,4.99,0.0,21.39,0.0,5.6,4.4,5.5,72.96,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,21.25
0,1961,0.0,53.47,0.0,0.0,0.0,33.97,0.0,0.0,0.0,40.92,0.0,10.69,12.48,5.66,-19.47,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,11.25
1,1991,0.0,59.49,19.99,31.99,0.0,0.0,0.0,36.98,0.0,0.0,0.0,22.29,6.16,11.5,38.65,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,28.75
0,1960,0.0,116.97,0.0,74.48,0.0,38.96,0.0,22.45,0.0,0.0,0.0,38.29,10.24,22.65,116.23,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,35.0
0,1961,0.0,17.49,0.0,81.97,0.0,0.0,63.45,4.99,0.0,0.0,0.0,19.89,11.41,25.07,69.48,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,11.25
0,1988,0.0,11.99,0.0,86.45,0.0,64.47,0.0,31.98,0.0,0.0,0.0,19.69,16.08,30.48,66.13,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,11.25
0,1986,0.0,0.0,37.48,54.47,23.48,112.45,0.0,25.97,0.0,0.0,23.98,23.09,27.07,36.06,56.58,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,26.25
0,1976,0.0,44.49,0.0,37.48,0.0,8.48,0.0,59.95,0.0,0.0,0.0,16.39,11.41,17.65,10.4,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,13.75
0,1973,129.48,64.49,82.47,82.97,4.49,38.99,128.41,0.0,0.0,0.0,0.0,72.78,27.9,42.48,140.32,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,6.0
1,1980,0.0,24.99,143.93,24.99,19.99,54.93,333.23,37.98,24.43,0.0,56.77,42.78,84.56,82.59,299.87,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,35.0
2,1988,0.0,207.41,16.97,195.78,17.98,14.45,225.71,89.43,16.12,19.42,41.45,87.63,67.76,93.25,227.64,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,26.25
2,1906,0.0,83.47,0.0,120.95,0.0,32.97,37.98,27.99,29.98,0.0,0.0,40.88,21.49,41.65,109.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,4.0
0,1971,0.0,104.49,0.0,49.98,47.94,0.0,31.97,19.49,0.0,0.0,0.0,40.48,8.58,24.9,59.24,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,35.0
0,1986,24.99,124.49,34.49,0.0,72.88,22.95,0.0,56.95,7.99,0.0,3.98,51.37,15.31,26.8,73.68,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,13.75
0,1997,19.99,0.02,0.0,116.43,10.49,111.93,0.0,7.99,0.0,0.0,0.0,29.39,19.99,41.14,128.39,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,23.75
2,1990,0.0,0.0,70.45,168.41,16.98,11.99,0.0,117.42,0.0,0.0,0.0,51.17,21.57,52.47,129.18,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,26.25
0,1990,0.0,0.0,0.0,95.95,37.93,96.43,0.0,22.98,7.49,0.0,38.46,26.78,27.56,43.46,102.64,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.0
0,1961,0.0,0.0,0.0,10.49,0.0,9.49,0.0,29.97,9.99,0.0,0.0,2.1,8.24,9.99,0.87,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,9.0
0,0,0.0,0.0,19.98,0.0,14.99,17.97,61.9,163.89,29.99,0.0,2.99,6.99,46.12,48.12,67.34,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,35.0
0,1984,0.0,49.47,92.95,0.0,7.49,2.99,23.48,0.0,0.0,0.0,0.0,29.98,4.41,5.66,70.89,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,4.0
2,1991,24.49,0.0,62.96,76.46,18.46,0.0,0.0,47.96,2.0,0.0,9.99,36.47,9.99,24.15,98.23,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,16.25
0,1978,49.45,78.96,141.44,173.9,80.96,49.48,0.0,67.45,0.0,0.0,0.0,104.94,19.49,61.97,231.88,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,9.0
0,1969,0.0,50.48,0.0,0.0,0.0,41.48,0.0,21.99,0.0,7.49,0.0,10.1,11.83,10.58,26.79,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,13.75
0,1997,34.99,283.96,11.49,127.95,31.97,0.0,44.72,25.48,0.0,0.0,0.0,98.07,11.7,38.35,157.45,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,28.75
1,1988,0.0,0.01,0.0,66.97,28.97,66.47,0.0,47.96,0.0,0.0,0.0,19.19,19.07,35.06,78.05,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,18.75
0,1988,0.0,17.98,18.98,73.97,14.47,24.99,0.0,30.97,0.0,46.89,5.0,25.08,17.98,24.07,114.16,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,35.0
1,1994,66.96,223.92,34.48,246.32,28.96,168.22,25.47,191.78,65.9,36.86,240.98,120.13,121.54,121.11,364.06,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,28.75
0,1972,4.49,118.92,157.31,20.96,69.99,114.28,24.99,173.83,71.65,0.0,33.46,74.33,69.7,79.28,241.92,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,23.75
2,1986,24.49,159.99,0.0,11.49,30.46,0.0,17.99,0.0,0.0,0.0,0.0,45.29,3.0,9.99,75.73,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,16.25
2,1991,0.0,0.0,0.0,27.49,0.0,34.49,14.99,27.99,42.99,0.0,0.0,5.5,20.08,24.66,31.94,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,26.25
0,1962,0.0,21.99,0.0,43.96,0.0,0.0,0.0,84.92,4.99,0.0,0.0,13.19,14.99,22.31,51.29,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,16.25
0,1986,0.0,0.0,0.0,128.45,0.0,24.95,0.0,0.0,0.0,0.0,0.0,25.69,4.16,25.57,69.69,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,21.25
0,1974,0.51,67.84,1.02,0.54,9.49,29.99,0.0,61.98,9.99,0.0,0.0,15.88,16.99,18.67,83.58,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,21.25
0,1990,0.0,124.47,11.49,191.87,2.79,18.94,0.0,35.96,3.94,6.98,0.0,66.12,10.97,42.25,135.34,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,26.25
2,1989,0.0,50.48,119.96,36.95,0.0,0.0,0.0,0.0,0.0,0.0,3.99,41.48,0.67,6.16,63.3,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,18.75
0,0,0.0,0.0,0.0,0.0,9.99,0.0,0.0,0.0,0.0,18.44,0.0,2.0,3.07,1.67,29.75,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.0
0,1988,112.43,0.0,50.48,0.0,35.97,0.0,0.0,0.0,15.47,0.0,14.39,39.78,4.98,8.57,80.74,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,11.25
2,1991,0.0,166.45,0.0,44.99,0.0,28.49,0.0,0.0,0.0,0.0,0.0,42.29,4.75,12.25,66.37,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,11.25
0,1966,0.0,158.96,0.0,14.99,34.49,4.99,0.0,73.43,4.99,10.99,11.98,41.69,17.73,22.15,111.43,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,18.75
0,1943,0.0,0.0,0.0,203.42,0.0,12.98,0.0,0.0,0.0,0.0,0.0,40.68,2.16,36.07,58.63,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4.0
0,1997,185.44,0.0,29.49,0.0,9.49,0.0,0.0,0.0,0.0,0.0,0.0,44.88,0.0,1.58,-9.28,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,35.0
2,1981,6.06,128.98,64.97,185.92,46.96,51.45,20.98,11.99,0.0,2.99,44.99,86.58,22.07,52.88,110.97,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,18.75
0,1963,0.0,147.46,0.0,0.0,0.0,29.95,19.98,13.48,0.0,0.0,0.0,29.49,10.57,10.57,57.83,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,9.0
0,1954,29.97,63.46,73.95,342.81,9.99,61.93,0.0,88.9,10.99,0.0,2.0,104.04,27.3,85.77,194.17,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,6.0
1,1974,0.0,163.44,0.0,51.99,11.47,5.48,43.96,99.91,0.0,0.0,3.99,45.38,25.56,35.47,65.57,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,35.0
2,1993,20.0,0.0,0.0,0.0,0.0,54.48,0.0,0.0,0.0,0.0,0.0,4.0,9.08,9.08,50.28,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,23.75
2,1989,104.47,149.47,1.03,220.88,0.0,51.45,111.42,33.47,0.0,0.0,0.0,95.17,32.72,69.54,135.77,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,23.75
2,1988,0.0,0.0,0.0,0.0,0.0,18.99,0.0,49.45,17.45,40.53,0.0,0.0,21.07,14.32,66.28,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,18.75
0,1969,0.0,0.0,0.0,0.0,0.0,14.99,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,19.11,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,13.75
0,1992,31.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39,0.0,0.0,-20.42,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,26.25
2,1998,0.0,0.0,0.0,0.0,79.44,0.0,11.99,0.0,0.0,0.0,0.0,15.89,2.0,15.24,62.08,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,28.75
0,1987,0.0,11.49,0.0,0.0,0.0,0.0,0.0,25.48,0.0,0.0,0.0,2.3,4.25,4.25,16.45,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,26.25
0,1967,0.0,159.99,0.0,55.47,7.99,0.0,0.0,104.91,0.0,0.0,0.0,44.69,17.49,28.06,65.12,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,26.25
0,1989,0.0,152.95,0.0,109.96,38.98,0.0,0.0,45.97,0.0,0.0,0.0,60.38,7.66,32.49,40.31,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,35.0
0,1996,0.0,116.43,0.0,335.8,0.0,42.95,0.0,89.42,30.48,33.77,3.99,90.45,33.44,83.11,216.47,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,16.25
3,1996,67.99,21.99,0.0,55.97,0.0,10.47,0.0,220.84,16.46,0.0,0.0,29.19,41.3,50.62,86.6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,26.25
0,1982,49.48,0.0,94.48,27.49,15.49,34.99,40.46,0.0,14.97,0.0,23.98,37.39,19.07,22.23,57.03,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,13.75
2,1990,0.0,7.96,57.98,18.53,35.96,56.47,29.97,68.42,29.97,7.48,0.0,24.09,32.05,39.89,31.6,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,35.0
1,1997,0.0,0.0,0.0,0.0,0.0,0.0,24.98,0.0,0.0,0.0,0.0,0.0,4.16,4.16,8.65,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,28.75
0,1985,42.96,89.97,49.98,205.91,51.45,98.46,0.0,0.0,0.0,0.0,0.0,88.05,16.41,59.3,173.79,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,35.0
0,1996,0.0,39.99,0.0,24.99,9.99,11.99,0.0,14.99,0.0,0.0,0.0,14.99,4.5,10.33,-7.04,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,18.75
2,1994,123.97,0.0,98.95,24.49,15.49,0.0,0.0,0.0,0.0,0.0,0.0,52.58,0.0,6.66,42.66,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,16.25
0,1957,0.0,21.98,44.48,189.89,29.47,65.89,0.0,7.49,1.99,0.0,0.0,57.16,12.56,49.12,142.17,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,6.0
3,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4306.42,0.0,717.74,0.0,750.49,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28.75
0,1989,0.0,0.0,0.0,0.0,10.48,0.0,82.94,75.42,0.0,4.49,0.0,2.1,27.14,28.14,63.36,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,28.75
0,1976,0.0,107.46,128.46,69.98,9.99,29.49,0.0,60.96,5.99,0.0,69.99,63.18,27.74,29.4,124.21,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,23.75
2,1982,0.0,25.99,0.0,82.46,0.0,0.0,0.0,0.0,3.99,0.0,46.97,21.69,8.49,14.41,60.58,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,16.25
0,1976,47.46,140.82,73.44,315.06,83.95,42.95,0.0,32.97,0.0,2.99,72.44,132.15,25.23,79.16,293.93,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,18.75
0,1969,29.99,151.41,22.99,523.27,0.0,65.41,0.0,91.93,0.0,14.96,0.0,145.53,28.72,113.44,303.26,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,26.25
2,1982,34.49,0.0,94.47,0.0,79.97,0.0,0.0,0.0,0.0,0.0,0.0,41.79,0.0,13.33,65.98,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,26.25
